project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,SumOfEdgeWeights,TotalNumberOfChanges,smellType,vertexId,vertexLabel
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,37.88310949136724,9.279428812383612,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KStreamImplJoin, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamSessionWindowAggregate, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",13330;13773;12680;12143;12898;9187;11857,0.0,,0.0,0.0,0.0,6.0,0.0,17,3.551431899304423E-8,1,5.357480722755648,CIRCLE,7,50,3,0.0,0.0,0.0,226,0,cyclicDep,205678,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,34.47814951228101,9.002813173181947,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KStreamImplJoin, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamSessionWindowAggregate, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",13330;13773;12680;12143;12898;11861,0.0,,0.0,0.0,0.0,6.0,0.0,11,3.143012960037455E-8,1,5.197776609000506,CIRCLE,6,44,3,0.0,0.0,0.0,186,0,cyclicDep,205689,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,40.44809244695982,9.279428812383612,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KTableImpl, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",13775;12680;12143;12898;9187;11024,0.0,,0.0,0.0,0.0,6.0,0.0,17,4.105739591040311E-8,1,5.357480722755648,CIRCLE,6,57,3,0.0,0.0,0.0,221,0,cyclicDep,205711,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,42.627304096047084,11.495729023493496,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KTableImpl, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KGroupedTableImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",11042;13775;12680;12143;12898;9187;10147,0.0,,0.0,0.0,0.0,6.0,0.0,21,3.894209278684439E-8,1,5.747864511746748,CIRCLE,7,55,4,0.0,0.0,0.0,229,0,cyclicDep,205721,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,31.616840798088816,9.002813173181947,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KTableImpl, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KGroupedTableImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",11042;13775;12680;12143;12898;10157,0.0,,0.0,0.0,0.0,6.0,0.0,13,3.542919902647474E-8,1,5.197776609000506,CIRCLE,6,37,3,0.0,0.0,0.0,171,0,cyclicDep,205732,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,67.60089521648135,27.703085333935952,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KTableImpl, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KGroupedTableImpl, org.apache.kafka.streams.kstream.internals.MaterializedInternal, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",10136;11042;13775;12680;12143;12898;9187;11474,0.0,,0.0,0.0,0.0,6.0,0.0,28,4.169427156720627E-8,1,5.90631763845575,CIRCLE,8,131,22,0.0,0.0,0.0,571,0,cyclicDep,205748,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,27.504048555767902,5.197776609000506,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KTableImpl, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",13775;12680;12143;12898;11027,0.0,,0.0,0.0,0.0,6.0,0.0,10,3.726498402267127E-8,1,5.197776609000506,CIRCLE,5,28,1,0.0,0.0,0.0,165,0,cyclicDep,205760,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,22.223480172539045,5.098416012940924,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12143;12898;9187;12674,0.0,,0.0,0.0,0.0,6.0,0.0,7,3.9350204569476335E-8,1,3.605124536060608,CIRCLE,4,38,2,0.0,0.0,0.0,45,0,cyclicDep,205829,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,34.47814951228101,7.350766174634153,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.SessionWindowedCogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12698;12143;12898;9187;10907,0.0,,0.0,0.0,0.0,6.0,0.0,11,3.679912743153723E-8,1,5.197776609000506,CIRCLE,5,44,2,0.0,0.0,0.0,57,0,cyclicDep,205873,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,16.93106476548325,4.3715821246850535,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.SessionWindowedCogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12698;12143;10895,0.0,,0.0,0.0,0.0,6.0,0.0,5,2.986420441201977E-8,1,4.3715821246850535,CIRCLE,3,15,1,0.0,0.0,0.0,21,0,cyclicDep,205882,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,34.86774548875043,7.350766174634153,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.SlidingWindowedCogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12686;12143;12898;9187;10557,0.0,,0.0,0.0,0.0,6.0,0.0,11,3.679912743153723E-8,1,5.197776609000506,CIRCLE,5,45,2,0.0,0.0,0.0,57,0,cyclicDep,205895,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,17.486328498740214,4.3715821246850535,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.SlidingWindowedCogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12686;12143;10537,0.0,,0.0,0.0,0.0,6.0,0.0,5,2.986420441201977E-8,1,4.3715821246850535,CIRCLE,3,16,1,0.0,0.0,0.0,21,0,cyclicDep,205904,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,34.86774548875043,7.350766174634153,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.TimeWindowedCogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12694;12143;12898;9187;13239,0.0,,0.0,0.0,0.0,6.0,0.0,11,3.679912743153723E-8,1,5.197776609000506,CIRCLE,5,45,2,0.0,0.0,0.0,57,0,cyclicDep,205917,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,17.486328498740214,4.3715821246850535,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.CogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.TimeWindowedCogroupedKStreamImpl, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12694;12143;13248,0.0,,0.0,0.0,0.0,6.0,0.0,5,2.986420441201977E-8,1,4.3715821246850535,CIRCLE,3,16,1,0.0,0.0,0.0,21,0,cyclicDep,205926,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,24.9770354562806,5.098416012940924,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.GroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12167;12898;9187;12231,0.0,,0.0,0.0,0.0,6.0,0.0,7,3.9041609745775496E-8,1,3.605124536060608,CIRCLE,4,48,2,0.0,0.0,0.0,39,0,cyclicDep,205933,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,22.84743497655665,4.396990911335817,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.GroupedStreamAggregateBuilder, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12167;12898;12232,0.0,,0.0,0.0,0.0,6.0,0.0,3,3.20489945446799E-8,1,4.396990911335817,CIRCLE,3,27,1,0.0,0.0,0.0,8,0,cyclicDep,205941,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,28.413149568373683,6.127737426803628,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12898;9187;12145,0.0,,0.0,0.0,0.0,6.0,0.0,4,4.24372753987785E-8,1,4.33296468782345,CIRCLE,3,43,2,0.0,0.0,0.0,30,0,cyclicDep,205948,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,24.183910589951736,5.098416012940924,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.SessionWindowedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12150;12898;9187;11689,0.0,,0.0,0.0,0.0,6.0,0.0,7,3.845176266597552E-8,1,3.605124536060608,CIRCLE,4,45,2,0.0,0.0,0.0,43,0,cyclicDep,205955,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,24.183910589951736,5.098416012940924,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.SlidingWindowedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12191;12898;9187;14419,0.0,,0.0,0.0,0.0,6.0,0.0,7,3.845176266597552E-8,1,3.605124536060608,CIRCLE,4,45,2,0.0,0.0,0.0,42,0,cyclicDep,205969,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,24.183910589951736,5.098416012940924,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.TimeWindowedKStreamImpl, org.apache.kafka.streams.kstream.internals.KStreamImpl, org.apache.kafka.streams.kstream.internals.InternalStreamsBuilder, org.apache.kafka.streams.kstream.internals.KGroupedStreamImpl]",12182;12898;9187;14332,0.0,,0.0,0.0,0.0,6.0,0.0,7,3.845176266597552E-8,1,3.605124536060608,CIRCLE,4,45,2,0.0,0.0,0.0,43,0,cyclicDep,205983,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,7.372507946743841,7.372507946743841,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.streams.kstream.internals.KStreamKTableJoin, org.apache.kafka.streams.kstream.internals.KStreamKTableJoinProcessor]",14081;13670,0.0,,0.0,0.0,0.0,6.0,0.0,2,3.1532169019221704E-8,1,5.21315036349428,TINY,2,2,2,0.0,0.0,0.0,2,0,cyclicDep,205997,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,27.585398817983677,27.585398817983677,0.0,UNIT,ABSTRACTION,"[org.apache.kafka.clients.consumer.internals.RequestFutureAdapter, org.apache.kafka.clients.consumer.internals.RequestFuture]",48596;48703,0.0,,0.0,0.0,0.0,6.0,0.0,2,7.181306720422872E-8,1,5.21315036349428,TINY,2,28,28,0.0,0.0,0.0,11,0,cyclicDep,206003,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,8.6659293756469,4.33296468782345,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.clients.consumer.internals.SubscriptionState, org.apache.kafka.clients.consumer.internals.Fetcher, org.apache.kafka.clients.consumer.internals.ConsumerMetadata]",49369;48685;48496,0.0,,0.0,0.0,0.0,6.0,0.0,4,4.059294225313189E-8,1,4.33296468782345,CIRCLE,3,4,1,0.0,0.0,0.0,144,0,cyclicDep,206009,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,32.424938661650515,18.886955200152684,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.clients.consumer.internals.SubscriptionState, org.apache.kafka.clients.consumer.internals.OffsetsForLeaderEpochClient, org.apache.kafka.clients.consumer.internals.Fetcher]",48542;49369;49405,0.0,,0.0,0.0,0.0,6.0,0.0,4,3.675029359028331E-8,1,4.33296468782345,CIRCLE,3,56,19,0.0,0.0,0.0,172,0,cyclicDep,206016,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,81.93108914180827,47.207084324461775,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.clients.consumer.internals.SubscriptionState, org.apache.kafka.clients.consumer.internals.Fetcher]",49369;48534,0.0,,0.0,0.0,0.0,6.0,0.0,2,4.148502412633683E-8,1,5.21315036349428,TINY,2,247,82,0.0,0.0,0.0,137,0,cyclicDep,206023,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,14.927456474296996,7.79560989727898,0.0,UNIT,ENUM,"[kafka.test.ClusterConfig, kafka.test.annotation.Type]",43444;55831,0.0,,0.0,0.0,0.0,0.0,4.0,2,1.0882824787194593E-7,1,4.50079747269133,TINY,2,11,3,0.0,0.0,0.0,20,0,cyclicDep,206041,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,24.672430968822734,12.493371061890496,0.0,UNIT,ENUM,"[kafka.test.ClusterConfig, kafka.test.junit.RaftClusterInvocationContext, kafka.test.annotation.Type]",55830;43444;44207,0.0,,0.0,0.0,0.0,0.0,4.0,4,9.080874938914452E-8,1,3.9507508209210416,CIRCLE,3,39,10,0.0,0.0,0.0,45,0,cyclicDep,206047,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,13.213602358317429,7.329587821000828,0.0,UNIT,ENUM,"[kafka.test.ClusterInstance, kafka.test.ClusterConfig, kafka.test.junit.RaftClusterInvocationContext, kafka.test.annotation.Type]",44192;55830;43444;43407,0.0,,0.0,0.0,0.0,0.0,3.6666666666666665,6,8.4915670652042E-8,1,3.664793910500414,CIRCLE,4,13,4,0.0,0.7453559924999298,0.0,48,0,cyclicDep,206054,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,39.507508209210414,19.753754104605207,0.0,UNIT,ENUM,"[kafka.test.ClusterConfig, kafka.test.junit.ZkClusterInvocationContext, kafka.test.annotation.Type]",55832;43444;44245,0.0,,0.0,0.0,0.0,0.0,4.0,4,9.080874938914452E-8,1,3.9507508209210416,CIRCLE,3,100,25,0.0,0.0,0.0,46,0,cyclicDep,206062,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,17.040014637548925,17.040014637548925,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.common.security.authenticator.TestDigestLoginModule, org.apache.kafka.common.security.authenticator.TestJaasConfig]",24413;24408,0.0,,0.0,0.0,0.0,6.0,2.0,2,5.485626788936468E-8,1,5.1377577249921496,TINY,2,11,11,0.0,0.0,0.0,11,0,cyclicDep,206069,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,9.029441297068253,9.029441297068253,0.0,UNIT,ABSTRACTION,"[org.apache.kafka.common.utils.annotation.ApiKeyVersionsProvider, org.apache.kafka.common.utils.annotation.ApiKeyVersionsSource]",50071;50068,0.0,,0.0,0.0,0.0,6.0,0.0,2,5.453647936309504E-8,1,5.21315036349428,TINY,2,3,3,0.0,0.0,0.0,5,0,cyclicDep,206075,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,13.345841201314206,13.345841201314206,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.common.security.oauthbearer.OAuthBearerLoginCallbackHandler, org.apache.kafka.common.security.oauthbearer.internals.secured.AccessTokenRetrieverFactory]",48014;50790,0.0,,0.0,0.0,0.0,7.0,2.0,2,4.648473032564557E-8,1,6.672920600657103,TINY,2,4,4,1.0,0.0,0.0,4,0,cyclicDep,206081,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,4.845656204529358,4.845656204529358,0.0,UNIT,ABSTRACTION,"[org.apache.kafka.common.utils.Scheduler, org.apache.kafka.common.utils.SystemScheduler]",63520;63271,0.0,,0.0,0.0,0.0,5.0,0.0,2,1.3431443802799613E-7,1,4.845656204529358,TINY,2,1,1,0.0,0.0,0.0,2,0,cyclicDep,206087,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,13.370052941054125,4.3763771177105335,0.0,UNIT,ABSTRACTION,"[org.apache.kafka.connect.data.Date, org.apache.kafka.connect.data.ConnectSchema, org.apache.kafka.connect.data.SchemaBuilder, org.apache.kafka.connect.data.Schema]",47073;47211;47082;47170,0.0,,0.0,0.0,0.0,5.0,2.0,7,1.3010610029250126E-6,1,2.526702506985495,CIRCLE,4,28,3,0.0,0.0,0.0,199,0,cyclicDep,206099,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,10.468891305727945,3.1564894938284924,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.connect.data.Date, org.apache.kafka.connect.data.ConnectSchema, org.apache.kafka.connect.data.SchemaBuilder]",47073;47211;47171,0.0,,0.0,0.0,0.0,5.0,2.0,3,6.858728531754889E-7,1,3.1564894938284924,CIRCLE,3,11,1,0.0,0.0,0.0,8,0,cyclicDep,206107,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,13.839319591808103,4.3763771177105335,0.0,UNIT,ABSTRACTION,"[org.apache.kafka.connect.data.Decimal, org.apache.kafka.connect.data.ConnectSchema, org.apache.kafka.connect.data.SchemaBuilder, org.apache.kafka.connect.data.Schema]",47076;47211;47082;47106,0.0,,0.0,0.0,0.0,5.0,2.0,7,1.3001754954119591E-6,1,2.526702506985495,CIRCLE,4,30,3,0.0,0.0,0.0,200,0,cyclicDep,206114,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,11.380884720462003,3.1564894938284924,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.connect.data.Decimal, org.apache.kafka.connect.data.ConnectSchema, org.apache.kafka.connect.data.SchemaBuilder]",47076;47211;47107,0.0,,0.0,0.0,0.0,5.0,2.0,3,6.846921764914175E-7,1,3.1564894938284924,CIRCLE,3,13,1,0.0,0.0,0.0,8,0,cyclicDep,206122,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,14.50493845976586,4.3734034980217205,0.0,UNIT,ABSTRACTION,"[org.apache.kafka.connect.data.ConnectSchema, org.apache.kafka.connect.data.SchemaBuilder, org.apache.kafka.connect.data.Schema]",47211;47082;47078,0.0,,0.0,0.0,0.0,5.0,2.0,4,1.6996359193839956E-6,1,3.092463270316126,CIRCLE,3,22,2,0.0,0.0,0.0,184,0,cyclicDep,206129,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,11.378794088904227,4.300779911293196,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.connect.data.Struct, org.apache.kafka.connect.data.ConnectSchema]",47072;47166,0.0,,0.0,0.0,0.0,5.0,2.0,2,2.853565280995856E-7,1,4.300779911293196,TINY,2,7,1,0.0,0.0,0.0,11,0,cyclicDep,206136,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,18.220310893559223,6.189131873925511,0.0,UNIT,ABSTRACTION,"[org.apache.kafka.connect.data.Struct, org.apache.kafka.connect.data.ConnectSchema, org.apache.kafka.connect.data.SchemaBuilder, org.apache.kafka.connect.data.Schema]",47072;47211;47082;47165,0.0,,0.0,0.0,0.0,5.0,2.0,7,1.3268753092341193E-6,1,2.526702506985495,CIRCLE,4,52,6,0.0,0.0,0.0,239,0,cyclicDep,206142,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,13.370052941054125,4.3763771177105335,0.0,UNIT,ABSTRACTION,"[org.apache.kafka.connect.data.Time, org.apache.kafka.connect.data.ConnectSchema, org.apache.kafka.connect.data.SchemaBuilder, org.apache.kafka.connect.data.Schema]",47075;47211;47082;47185,0.0,,0.0,0.0,0.0,5.0,2.0,7,1.2999709600125282E-6,1,2.526702506985495,CIRCLE,4,28,3,0.0,0.0,0.0,199,0,cyclicDep,206150,smell
kafka,8d28c3d55ed944a55b376ab7eb74eb24fe847c0f,1,2022-12-29T10:59:18.000,10.468891305727945,3.1564894938284924,0.0,UNIT,CONCRETE_CLASS,"[org.apache.kafka.connect.data.Time, org.apache.kafka.connect.data.ConnectSchema, org.apache.kafka.connect.data.SchemaBuilder]",47075;47211;47186,0.0,,0.0,0.0,0.0,5.0,2.0,3,6.844194626255095E-7,1,3.1564894938284924,CIRCLE,3,11,1,0.0,0.0,0.0,8,0,cyclicDep,206158,smell
